timer,fight_result,has_round_started,is_round_over,Player1_ID,health,x_coord,y_coord,is_jumping,is_crouching,is_player_in_move,move_id,player1_buttons up,player1_buttons down,player1_buttons right,player1_buttons left,player1.player_buttons.A,player1.player_buttons.B,player1.player_buttons.Y,player1.player_buttons.R,player1.player_buttons.L,Player2_ID,Player2 health,Player2 x_coord,Player2 y_coord,Player2 is_jumping,Player2 is_crouching,Player2 is_player_in_move,Player2 move_id
85,0,1,0,0,21,151,192,0,0,0,0,0,0,0,1,0,0,0,0,0,7,36,102,172,1,0,0,0
97,0,1,0,0,0,88,192,0,1,1,33685504,0,1,0,0,0,0,0,0,0,6,77,142,192,0,0,0,0
119,0,1,0,0,119,270,127,1,0,0,0,0,1,0,0,0,0,0,1,0,7,108,215,192,0,0,1,131587
149,0,1,0,0,176,412,192,0,0,1,100664320,0,0,1,0,0,0,0,0,1,7,176,457,192,0,0,0,0
119,0,1,0,0,121,374,192,0,0,0,0,0,0,1,0,1,0,0,0,0,3,153,438,192,0,1,1,33686018
105,0,1,0,0,102,231,192,0,0,1,132101,0,0,1,0,0,0,0,1,0,6,85,289,192,0,0,0,0
135,0,1,0,0,87,193,192,0,0,0,0,0,0,0,1,0,0,0,0,0,1,108,253,138,1,0,0,0
80,0,1,0,0,57,395,134,1,0,1,33686533,0,1,0,0,0,0,0,1,0,6,32,453,192,0,0,0,0
72,0,1,0,0,13,415,192,0,0,0,0,1,0,0,1,0,0,0,0,0,3,121,300,135,1,0,0,0
71,0,1,0,0,13,369,127,1,0,1,33685505,0,0,0,1,0,1,0,0,0,3,109,350,172,1,0,0,0
146,0,1,0,0,148,157,192,0,1,1,33685504,0,1,0,0,0,0,0,0,0,6,171,229,192,0,0,0,0
130,0,1,0,0,81,352,192,0,0,1,1029,0,0,0,1,0,0,0,1,0,6,113,299,192,0,0,0,0
136,0,1,0,0,82,156,192,0,1,0,0,0,1,0,0,0,1,0,0,0,6,165,180,192,0,0,0,0
119,0,1,0,0,96,358,175,1,0,0,0,1,0,1,0,0,0,0,0,0,3,144,457,192,0,0,0,0
100,0,1,0,0,121,392,192,0,0,0,0,0,0,1,0,1,0,0,0,0,7,113,457,192,0,0,1,1029
147,0,1,0,0,165,184,192,0,0,0,0,1,0,1,0,0,0,0,0,0,0,176,346,192,0,0,1,1024
144,0,1,0,0,141,252,192,0,0,1,100795394,0,0,1,0,0,0,0,1,0,6,138,296,164,0,0,0,0
144,0,1,0,0,122,375,192,0,0,1,131073,0,0,1,0,0,1,0,0,0,0,165,428,192,0,0,1,1029
135,0,1,0,0,154,400,154,1,0,1,131587,0,1,0,0,1,0,0,0,0,0,155,457,192,0,0,0,0
128,0,1,0,0,84,153,192,0,0,1,100795394,0,0,1,0,0,0,0,1,0,6,110,205,167,0,0,0,0
86,0,1,0,0,41,416,192,0,1,1,33554432,0,1,0,0,0,0,1,0,0,3,121,454,192,0,1,1,33686532
100,0,1,0,0,1,95,192,0,1,1,33685504,0,1,0,0,0,0,0,0,0,6,116,167,192,0,1,0,0
85,0,1,0,0,121,310,127,1,0,0,0,1,0,0,1,0,0,0,0,0,7,50,244,192,0,0,1,394245
115,0,1,0,0,84,373,192,0,1,1,33685504,0,1,0,0,0,1,0,0,0,6,39,453,192,0,0,0,0
101,0,1,0,0,77,281,192,0,0,1,100664320,0,0,0,1,0,0,0,0,0,7,41,223,148,0,0,0,0
102,0,1,0,0,36,289,149,0,0,0,0,0,0,0,1,0,0,1,0,0,7,121,314,192,0,0,0,0
146,0,1,0,0,141,238,192,0,1,1,33555460,0,1,0,0,0,0,0,1,0,6,138,286,192,0,0,0,0
132,0,1,0,0,171,234,192,0,0,0,0,0,0,1,0,0,0,0,0,0,3,176,346,123,1,0,0,0
86,0,1,0,0,13,415,192,0,1,1,33554432,0,1,0,0,0,0,1,0,0,3,121,396,192,0,1,1,33686532
145,0,1,0,0,113,207,192,0,0,1,1,0,0,0,0,0,0,1,0,0,1,146,260,192,0,0,0,0
147,0,1,0,0,165,262,192,1,0,0,0,1,0,1,0,0,0,0,0,0,0,176,181,192,0,0,1,1024
130,0,1,0,0,80,67,192,0,0,1,1029,0,0,1,0,0,0,0,0,1,1,140,129,192,0,0,0,0
136,0,1,0,0,28,170,166,0,0,0,0,0,0,0,1,0,0,1,0,0,1,176,216,192,0,0,0,0
133,0,1,0,0,36,55,192,0,0,0,0,0,0,1,0,0,0,0,0,1,1,147,86,192,0,0,1,1029
149,0,1,0,0,170,253,129,1,0,0,0,0,0,0,1,0,0,0,0,0,7,176,172,192,0,0,1,132101
115,0,1,0,0,88,258,192,0,0,0,0,0,1,0,1,0,0,0,0,0,0,113,290,192,0,0,0,0
114,0,1,0,0,88,258,192,0,0,0,0,0,0,0,1,0,0,1,0,0,0,113,281,192,0,0,0,0
86,0,1,0,0,41,393,192,0,1,1,33554432,0,1,1,0,0,0,1,0,0,3,121,457,192,0,1,1,33686532
137,0,1,0,0,134,410,192,0,0,1,100664320,0,0,1,0,0,0,0,0,1,7,137,444,192,0,0,0,0
128,0,1,0,0,136,395,192,0,0,1,131072,0,0,0,1,0,1,0,0,0,3,109,390,151,1,0,1,67240965
115,0,1,0,0,1,55,192,0,0,0,0,0,0,1,0,0,0,0,0,1,1,140,81,192,0,0,1,1029
145,0,1,0,0,113,207,192,0,0,1,1,0,0,0,0,0,0,1,0,0,1,140,260,192,0,0,0,0
150,0,1,0,0,145,387,138,1,0,0,0,0,1,0,0,0,0,0,0,0,0,176,405,192,0,0,1,132100
149,0,1,0,0,176,206,192,0,0,0,0,0,0,1,0,0,0,0,0,0,3,176,280,192,0,0,0,0
144,0,1,0,0,126,216,138,1,0,1,33685505,0,1,0,0,0,1,0,0,0,6,148,219,192,0,0,0,0
103,0,1,0,0,138,366,192,0,1,1,33686018,0,1,0,0,1,0,0,0,0,7,113,436,160,1,0,0,0
150,0,1,0,0,145,387,138,1,0,0,0,0,1,0,0,0,0,0,0,1,0,176,405,192,0,0,1,132100
147,0,1,0,0,154,410,149,0,0,0,0,0,1,0,0,0,0,0,0,1,0,176,457,192,0,0,1,1024
132,0,1,0,0,134,412,192,0,0,1,1028,0,0,1,0,0,0,0,0,1,7,65,457,126,1,0,0,0
103,0,1,0,0,43,199,180,1,0,0,0,1,0,1,0,0,0,0,0,0,0,113,121,192,0,0,1,1024
103,0,1,0,0,81,125,192,0,0,0,0,1,0,0,0,1,0,0,0,0,6,35,59,192,0,1,0,0
118,0,1,0,0,87,347,192,1,0,0,0,1,0,1,0,0,0,0,0,0,1,18,448,147,0,0,0,0
131,0,1,0,0,141,392,127,1,0,1,33686533,0,1,0,0,0,0,0,1,0,6,65,390,192,0,0,1,394243
88,0,1,0,0,18,365,192,0,0,1,1028,0,0,1,0,0,0,0,0,1,0,40,389,171,1,0,0,0
119,0,1,0,0,81,197,177,1,0,1,100794369,0,1,0,0,0,1,0,0,0,6,74,151,192,0,0,0,0
57,0,1,0,0,58,304,192,0,1,1,33686018,0,1,0,0,1,0,0,0,0,7,27,336,192,0,1,0,0
128,0,1,0,0,66,272,192,0,0,1,100664320,0,0,0,1,0,0,0,0,1,1,176,248,175,0,0,0,0
116,0,1,0,0,14,204,192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,104,351,125,1,0,0,0
114,0,1,0,0,36,401,192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,43,450,192,0,0,0,0
103,0,1,0,0,74,243,192,0,0,1,1,0,0,0,0,0,0,1,0,0,3,121,404,192,0,0,0,0
86,0,1,0,0,21,95,187,0,0,0,0,0,0,1,0,0,0,0,0,1,7,36,78,192,0,1,1,33686533
80,0,1,0,0,13,406,192,0,0,1,131073,0,0,0,1,0,1,0,0,0,3,121,368,192,0,0,0,0
153,0,0,0,0,176,205,192,0,0,0,0,1,0,1,0,0,0,0,0,0,1,176,307,192,0,0,0,0
134,0,1,0,0,82,119,192,0,0,1,100664320,0,0,1,0,0,0,0,0,1,6,165,162,178,0,0,0,0
113,0,1,0,0,81,201,138,1,0,0,0,1,0,0,1,0,0,0,0,0,6,35,63,192,0,0,0,0
71,0,1,0,0,16,426,124,0,0,0,0,0,1,0,0,0,0,0,1,0,6,9,453,192,0,0,1,1028
97,0,1,0,0,9,274,192,0,0,0,0,0,0,1,0,0,0,0,0,0,1,40,186,192,0,0,0,0
101,0,1,0,0,96,202,192,0,0,1,100664320,0,0,0,1,0,0,0,0,1,7,3,155,144,0,0,0,0
134,0,1,0,0,107,457,192,0,0,0,0,0,0,0,1,0,0,0,1,1,1,133,430,172,1,0,1,67240451
134,0,1,0,0,142,404,192,0,1,1,33686532,0,1,0,0,0,0,0,1,0,7,108,290,192,0,0,0,0
119,0,1,0,0,96,358,175,1,0,0,0,1,0,1,0,0,0,0,0,0,3,144,457,192,0,0,0,0
103,0,1,0,0,79,380,165,1,0,0,0,1,0,0,1,0,0,0,0,0,6,0,284,192,0,0,0,0
132,0,1,0,0,142,413,192,0,0,1,132101,0,0,1,0,0,0,0,1,0,7,108,281,192,0,0,0,0
118,0,1,0,0,106,414,192,0,0,1,131072,0,0,0,1,0,1,0,0,0,6,12,407,165,1,0,1,67240965
104,0,1,0,0,44,289,196,0,0,0,0,0,0,0,1,0,0,0,0,1,7,121,314,192,0,0,0,0
120,0,1,0,0,114,332,127,1,0,0,0,1,0,1,0,0,0,0,0,0,0,113,457,192,0,0,1,4
101,0,1,0,0,1,95,192,0,0,1,131073,0,0,1,0,0,1,0,0,0,6,121,167,192,0,0,0,0
153,0,0,0,0,176,205,192,0,0,0,0,1,0,1,0,0,0,0,0,0,0,176,307,192,0,0,0,0
72,0,1,0,0,57,389,175,1,0,0,0,1,0,1,0,0,0,0,1,0,6,9,453,192,0,0,0,0
147,0,1,0,0,176,390,129,1,0,1,1029,0,1,0,0,0,0,0,0,1,0,176,457,192,0,0,1,1024
136,0,1,0,0,165,394,192,0,0,0,0,0,0,1,0,0,0,0,0,0,3,141,457,192,0,0,0,0
146,0,1,0,0,165,203,192,0,0,1,132101,0,0,0,0,0,0,0,1,0,3,141,262,192,0,0,0,0
118,0,1,0,0,88,288,192,0,0,0,0,0,0,0,1,0,0,0,0,0,0,113,365,192,0,0,0,0
135,0,1,0,0,98,273,133,1,0,0,0,1,0,1,0,0,0,0,0,0,1,176,243,192,1,0,1,33686016
86,0,1,0,0,41,220,192,0,1,1,33554432,0,1,0,0,0,0,1,0,0,3,121,396,192,0,1,1,33686532
152,0,1,0,0,176,244,132,1,0,1,132101,0,0,1,0,0,0,0,1,0,1,146,270,148,0,0,0,0
150,0,1,0,0,146,263,172,1,0,1,1029,0,0,1,0,0,0,0,0,1,1,147,288,192,0,0,0,0
131,0,1,0,0,78,457,192,0,0,0,0,0,0,1,0,1,0,0,0,0,1,133,370,192,0,0,1,1029
130,0,1,0,0,138,408,163,1,0,1,33685505,0,1,0,0,0,0,0,0,0,7,169,452,119,1,0,0,0
82,0,1,0,0,9,128,192,0,1,1,33686018,0,1,0,0,1,0,0,0,0,1,35,64,192,0,0,0,0
72,0,1,0,0,107,202,192,0,0,0,0,1,0,1,0,0,0,0,0,0,7,50,298,192,0,0,0,0
120,0,1,0,0,84,198,192,0,0,0,0,0,0,1,0,0,0,0,0,0,6,71,323,192,0,0,0,0
116,0,1,0,0,87,422,192,0,1,1,33686532,0,1,0,0,0,0,0,0,0,1,18,448,192,0,0,0,0
132,0,1,0,0,176,240,192,0,0,1,132101,0,0,1,0,0,0,0,1,0,6,132,335,192,0,1,0,0
132,0,1,0,0,128,367,135,1,0,0,0,1,0,1,0,0,0,0,0,0,0,134,457,192,0,0,0,0
137,0,1,0,0,126,250,191,0,0,0,0,1,0,0,1,0,0,0,0,0,6,143,203,192,0,0,0,0
101,0,1,0,0,138,399,192,0,1,1,33686018,0,1,0,0,1,0,0,0,0,7,113,436,192,0,1,0,0
114,0,1,0,0,92,312,192,0,1,1,33555460,0,1,0,0,0,0,0,0,1,7,72,290,192,0,1,0,0
98,0,1,0,0,81,112,192,0,1,1,33686018,0,1,0,0,1,0,0,0,0,6,0,59,192,0,0,0,0
153,0,0,0,0,176,205,192,0,0,0,0,1,0,1,0,0,0,0,0,0,0,176,307,192,0,0,0,0
103,0,1,0,0,76,395,168,0,0,0,0,0,0,1,0,0,1,0,0,0,0,70,434,192,0,0,0,0
130,0,1,0,0,117,267,192,0,0,1,1029,0,0,1,0,0,0,0,0,1,3,144,344,192,0,0,0,0
135,0,1,0,0,126,250,76,0,0,0,0,0,0,0,1,0,0,0,1,0,6,143,203,81,1,0,0,0
128,0,1,0,0,93,63,170,1,0,1,33685505,1,0,1,0,0,1,0,0,0,6,140,140,192,0,0,0,0
102,0,1,0,0,138,399,192,0,1,1,33686018,0,1,0,0,1,0,0,0,0,7,113,436,140,1,0,0,0
87,0,1,0,0,21,94,192,0,0,0,0,0,0,0,1,0,0,0,0,1,7,36,55,192,0,1,1,33686533
146,0,1,0,0,122,358,192,0,0,1,0,0,0,1,0,0,0,1,0,0,0,165,380,192,0,0,0,0
86,0,1,0,0,57,371,192,0,1,0,0,0,1,0,0,0,0,0,1,0,6,58,306,192,0,0,1,394244
131,0,1,0,0,176,241,192,0,0,1,132101,0,0,1,0,0,0,0,1,0,6,105,298,192,0,0,0,0
98,2,1,1,0,255,155,192,0,1,0,0,0,1,0,0,0,1,0,0,0,6,111,142,192,0,1,1,33686532
119,0,1,0,0,119,294,128,1,0,0,0,1,0,0,1,0,0,0,0,0,7,108,286,192,0,0,1,131587
98,0,1,0,0,0,55,192,0,0,0,0,0,0,0,1,0,0,0,0,0,6,77,106,147,1,0,1,67240965
145,0,1,0,0,140,402,192,0,1,1,33685504,0,1,0,0,0,1,0,0,0,0,146,457,192,0,0,0,0
119,0,1,0,0,147,208,192,0,0,1,131587,0,0,1,0,1,0,0,0,0,6,105,252,192,0,0,0,0
146,0,1,0,0,140,428,163,1,0,1,1029,0,1,0,0,0,0,0,0,1,0,176,460,192,0,0,0,0
153,0,0,0,0,176,205,192,0,0,0,0,1,0,1,0,0,0,0,0,0,0,176,307,192,0,0,0,0
135,0,1,0,0,121,247,192,0,1,1,33686018,0,1,0,0,1,0,0,0,0,7,176,303,137,1,0,0,0
114,0,1,0,0,98,305,192,0,0,1,131587,0,0,0,0,1,0,0,0,0,7,3,234,192,0,0,0,0
113,0,1,0,0,138,394,175,1,0,0,0,1,0,0,1,0,0,0,0,0,7,113,373,192,0,0,0,0
120,0,1,0,0,114,397,125,1,0,0,0,1,0,1,0,0,0,0,0,0,0,113,332,192,0,0,1,4
147,0,1,0,0,154,410,149,0,0,0,0,0,1,0,0,0,0,0,0,1,0,176,457,192,0,0,1,1024
134,0,1,0,0,30,55,192,0,1,1,33685504,0,0,1,0,0,0,0,0,0,6,166,107,192,0,0,0,0
145,0,1,0,0,141,245,192,0,0,0,0,0,0,1,0,0,0,0,1,0,6,138,302,192,0,0,0,0
38,0,1,0,0,5,310,192,0,0,1,131587,0,0,1,0,1,0,0,0,0,7,27,378,137,1,0,0,0
55,0,1,0,0,58,382,192,0,0,0,0,0,1,0,0,1,0,0,0,0,7,27,429,192,0,0,1,132099
147,0,1,0,0,148,157,192,0,1,0,0,0,1,0,0,0,0,0,0,0,6,176,244,192,0,0,0,0
100,0,1,0,0,81,112,192,0,0,1,100794882,0,0,0,1,1,0,0,0,0,6,0,59,176,0,0,0,0
99,0,1,0,0,18,228,192,0,0,0,0,0,0,0,1,0,0,0,0,0,0,70,429,192,0,0,1,0
147,0,1,0,0,147,169,141,1,0,1,131073,0,1,0,0,0,1,0,0,0,6,166,217,192,0,0,0,0
82,0,1,0,0,57,381,192,0,1,1,33686532,0,1,0,0,0,0,0,1,0,6,58,450,192,0,1,0,0
83,0,1,0,0,9,150,192,0,1,1,33686018,0,1,0,0,1,0,0,0,0,1,35,64,192,0,0,0,0
101,0,1,0,0,11,230,149,1,0,0,0,0,0,0,1,0,0,0,0,1,0,113,272,127,1,0,1,67240965
89,0,1,0,0,46,330,192,0,0,1,1,0,0,1,0,0,0,1,0,0,3,121,457,192,0,0,1,33555461
153,0,0,0,0,176,236,192,0,0,1,100794882,0,0,1,0,1,0,0,0,0,6,176,280,193,0,0,0,0
84,0,1,0,0,9,150,192,0,1,1,33686018,0,1,0,0,1,0,0,0,0,1,35,64,192,0,1,0,0
130,0,1,0,0,136,373,192,0,0,1,132101,0,0,0,1,0,0,0,1,0,3,109,457,192,0,0,0,0
136,0,1,0,0,176,240,192,0,0,1,1,0,0,0,0,0,0,1,0,0,3,176,362,192,0,0,0,0
102,0,1,0,0,74,259,192,0,0,1,1,0,0,1,0,0,0,1,0,0,3,121,409,192,0,0,0,0
136,0,1,0,0,154,399,151,1,0,1,131587,0,1,0,0,1,0,0,0,0,0,176,457,192,0,0,1,132101
136,0,1,0,0,143,392,192,0,0,0,0,0,0,0,1,0,0,0,0,1,7,176,364,192,0,0,0,0
103,0,1,0,0,74,243,192,0,0,1,1,0,0,0,0,0,0,1,0,0,3,121,402,192,0,0,0,0
134,0,1,0,0,107,457,192,0,0,0,0,0,0,0,1,0,0,0,1,1,1,133,427,192,1,0,1,67240451
102,0,1,0,0,36,289,149,0,0,0,0,0,0,0,1,0,0,1,0,0,7,121,314,192,0,0,0,0
129,0,1,0,0,103,167,180,1,0,0,0,1,0,1,0,0,0,0,0,0,7,176,270,192,0,0,1,393221
96,0,1,0,0,9,299,192,0,1,1,33685504,0,1,0,0,0,0,0,0,0,1,35,217,192,0,0,0,0
83,0,1,0,0,57,365,147,1,0,1,33686533,0,1,0,0,0,0,0,1,0,6,58,418,192,0,0,0,0
120,0,1,0,0,142,374,192,0,0,1,131587,0,0,1,0,1,0,0,0,0,3,153,438,192,0,0,0,0
130,0,1,0,0,141,401,192,0,1,0,0,0,1,0,0,0,1,0,0,0,6,37,425,192,0,0,0,0
105,0,1,0,0,36,340,187,0,0,0,0,0,1,0,0,0,0,0,0,0,3,144,379,192,0,0,0,0
129,0,1,0,0,106,401,192,0,0,0,0,0,0,0,0,0,1,0,0,0,6,37,425,192,0,1,1,33686532
134,0,1,0,0,176,278,192,0,0,0,0,0,1,0,1,0,0,0,0,0,6,132,335,192,0,0,1,132101
105,0,1,0,0,86,285,146,1,0,0,0,1,0,0,1,0,0,0,0,0,3,109,197,192,0,1,0,0
135,0,1,0,0,121,144,192,0,0,0,0,1,0,0,0,1,0,0,0,0,1,176,96,192,0,0,1,33817090
85,0,1,0,0,57,303,192,0,1,1,33686532,0,1,0,0,0,0,0,1,0,6,58,363,192,0,1,0,0
120,0,1,0,0,88,332,178,0,0,0,0,0,0,0,1,0,0,0,0,0,0,113,450,192,0,0,0,0
121,0,1,0,0,56,457,192,0,1,1,33686018,0,1,0,0,1,0,0,0,0,1,112,389,192,0,0,0,0
86,0,1,0,0,41,416,192,0,1,1,33554432,0,1,0,0,0,0,1,0,0,3,121,454,192,0,1,1,33686532
147,0,1,0,0,113,185,192,0,0,1,132100,0,0,1,0,0,0,0,1,0,1,146,238,192,0,1,0,0
134,0,1,0,0,165,391,192,0,0,1,131073,0,0,1,0,0,1,0,0,0,0,113,460,192,0,0,0,0
144,0,1,0,0,126,218,141,1,0,1,33685505,0,1,0,0,0,1,0,0,0,6,148,219,192,0,0,0,0
103,0,1,0,0,84,217,192,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,182,192,0,0,0,0
83,0,1,0,0,9,150,192,0,1,1,33686018,0,1,0,0,1,0,0,0,0,1,35,64,142,1,0,0,0
72,0,1,0,0,57,383,192,0,0,0,0,1,0,1,0,0,0,0,0,0,6,9,453,192,0,0,0,0
116,0,1,0,0,105,247,186,1,0,0,0,0,0,1,0,0,0,0,0,0,7,108,202,147,1,0,1,67109893
133,0,1,0,0,82,119,192,0,0,1,100664320,0,0,1,0,0,0,0,0,1,6,165,162,140,0,0,0,0
87,0,1,0,0,57,310,192,0,0,0,0,0,0,0,1,0,0,0,0,0,6,58,365,192,0,0,0,0
134,0,1,0,0,141,359,192,0,1,1,33685504,0,1,0,0,0,1,0,0,0,6,70,433,144,1,0,0,0
146,0,1,0,0,122,244,167,1,0,1,33685505,0,1,0,0,0,1,0,0,0,0,165,322,192,0,0,0,0
148,0,1,0,0,176,341,192,0,0,0,0,1,0,1,0,0,0,0,0,0,0,176,457,192,0,0,0,0
113,0,1,0,0,81,201,160,1,0,0,0,1,0,0,1,0,0,0,0,0,6,35,68,192,0,0,0,0
115,0,1,0,0,88,284,192,0,0,1,1028,0,0,1,0,0,0,0,0,0,7,121,286,98,0,0,0,0
147,0,1,0,0,165,212,192,0,0,0,0,0,0,1,0,0,0,0,1,0,3,176,262,192,0,0,1,1
104,0,1,0,0,102,255,192,0,1,1,33686532,0,1,0,0,0,0,0,1,0,6,58,328,192,0,1,0,0
137,0,1,0,0,36,170,166,0,0,0,0,0,0,0,0,0,0,0,1,0,1,176,216,192,0,0,0,0
119,0,1,0,0,103,288,192,0,0,0,0,1,0,1,0,0,0,0,0,0,7,154,346,137,1,0,1,67109893
104,0,1,0,0,44,289,196,0,0,0,0,0,0,0,1,0,0,0,0,1,7,121,314,192,0,0,0,0
133,0,1,0,0,82,119,192,0,0,1,100664320,0,0,1,0,0,0,0,0,1,6,165,162,151,0,0,0,0
116,0,1,0,0,138,410,192,0,1,1,33686018,0,1,0,1,0,0,0,0,0,7,113,457,192,0,1,0,0
137,0,1,0,0,176,312,192,0,1,0,0,0,1,1,0,0,0,0,0,0,6,132,369,192,0,0,0,0
102,0,1,0,0,74,260,192,0,0,0,0,0,0,1,0,0,0,1,0,0,3,121,413,192,0,0,0,0
144,0,1,0,0,44,170,161,0,0,0,0,0,0,1,0,0,0,0,0,0,1,176,216,192,0,0,0,0
148,0,1,0,0,176,353,157,1,0,0,0,1,0,1,0,0,0,0,0,0,0,176,457,192,0,0,0,0
136,0,1,0,0,142,429,192,0,0,1,132101,0,0,0,1,0,0,0,1,0,7,108,352,192,0,0,0,0
144,0,1,0,0,165,373,133,1,0,0,0,1,0,1,0,0,0,0,0,0,0,176,320,192,0,0,1,1024
96,0,1,0,0,46,327,192,0,0,1,1,0,0,0,0,0,0,1,0,0,3,121,457,192,0,0,0,0
121,0,1,0,0,93,112,138,1,0,1,33685505,0,1,0,0,0,1,0,0,0,6,130,129,192,0,0,0,0
134,0,1,0,0,121,88,192,0,1,1,33685504,0,1,0,0,0,1,0,0,0,6,156,136,192,0,0,1,131586
112,0,1,0,0,79,428,133,1,0,1,33685505,1,0,0,1,0,1,0,0,0,6,0,361,192,0,0,0,0
69,0,1,0,0,3,361,192,0,0,0,0,0,0,1,0,0,0,0,0,0,3,109,305,113,1,0,1,132100
152,0,1,0,0,176,205,192,0,0,0,0,0,0,0,1,0,0,0,1,0,1,176,258,192,0,0,1,1
118,0,1,0,0,24,181,192,0,0,0,0,0,1,0,0,0,1,0,0,0,6,121,224,192,0,1,1,33686532
148,0,1,0,0,176,269,152,0,0,0,0,1,0,0,1,0,1,0,0,0,1,133,230,192,0,0,0,0
41,0,1,0,0,30,255,192,0,0,0,0,1,0,1,0,0,0,0,0,0,7,27,457,192,0,0,0,0
116,0,1,0,0,138,410,192,0,1,1,33686018,0,0,0,1,1,0,0,0,0,7,113,457,192,0,1,0,0
86,0,1,0,0,41,393,192,0,1,1,33554432,0,1,1,0,0,0,1,0,0,3,121,457,192,0,1,1,33686532
121,0,1,0,0,142,396,192,0,1,0,0,0,1,0,0,0,0,0,0,0,3,176,457,192,0,0,0,0
103,0,1,0,0,1,55,192,0,1,1,33685504,0,1,0,0,0,1,0,0,0,6,121,112,192,0,1,0,0
134,0,1,0,0,176,268,192,0,0,0,0,0,0,0,0,0,0,1,1,0,6,132,335,192,0,0,1,132101
146,0,1,0,0,102,165,161,0,0,0,0,0,0,0,0,0,0,1,0,0,1,176,218,192,0,0,0,0
104,0,1,0,0,77,298,192,1,0,0,0,1,0,0,0,0,0,0,0,0,7,41,184,192,0,0,1,1029
153,0,0,0,0,176,205,192,0,0,0,0,1,0,1,0,0,0,0,0,0,7,176,307,192,0,0,0,0
88,0,1,0,0,121,433,192,0,0,1,100664320,0,0,0,1,0,0,0,0,1,7,89,390,158,0,0,0,0
129,0,1,0,0,93,55,192,0,0,1,131073,0,0,1,0,0,1,0,0,0,6,140,140,192,0,1,1,33686532
67,0,1,0,0,3,371,192,0,0,1,131073,0,0,0,1,0,1,0,0,0,3,97,337,192,0,0,0,0
83,0,1,0,0,0,251,192,0,0,1,1029,0,0,1,0,0,0,0,0,0,6,77,353,192,0,0,0,0
86,0,1,0,0,41,416,192,0,1,1,33554432,0,1,0,0,0,0,1,0,0,3,121,440,192,0,1,1,33686532
97,0,1,0,0,0,395,192,0,0,0,0,0,0,1,0,0,0,0,0,0,3,144,336,192,0,0,1,33555456
102,0,1,0,0,36,289,160,0,0,0,0,0,0,0,0,0,0,1,0,0,7,121,314,192,0,0,0,0
70,0,1,0,0,0,259,192,0,0,1,100795394,0,0,1,0,0,0,0,1,0,3,1,212,190,0,0,0,0
150,0,1,0,0,136,127,192,0,0,0,0,0,0,0,1,0,0,0,0,0,1,176,223,192,1,0,1,33685508
41,0,1,0,0,3,348,192,0,0,1,1028,0,0,0,1,0,0,0,0,0,3,6,296,107,0,0,0,0
82,0,1,0,0,9,128,192,0,1,1,33686018,0,1,0,0,1,0,0,0,0,1,35,64,192,0,0,0,0
146,0,1,0,0,148,160,192,0,0,0,0,1,0,1,0,0,0,0,0,0,6,171,229,192,0,0,0,0
148,0,1,0,0,176,327,192,0,0,0,0,1,0,0,1,0,0,0,0,1,6,137,399,192,0,0,0,0
82,0,1,0,0,57,381,192,0,1,1,33686532,0,1,0,0,0,0,0,1,0,6,58,450,192,0,1,0,0
131,0,1,0,0,142,389,192,0,0,0,0,0,1,0,0,0,1,0,0,0,3,176,457,192,0,1,1,33686532
104,0,1,0,0,105,179,145,0,0,0,0,0,0,1,0,0,0,0,0,1,7,69,150,192,0,0,0,0
86,0,1,0,0,18,393,192,0,0,1,132101,0,0,1,0,0,0,0,1,0,0,12,442,178,0,0,0,0
136,0,1,0,0,100,357,128,1,0,0,0,1,0,1,0,0,0,0,0,0,0,165,425,192,0,0,0,0
130,0,1,0,0,135,382,192,0,1,1,33555460,1,0,1,0,0,0,0,0,0,0,75,457,192,0,0,0,0
97,0,1,0,0,46,337,192,0,0,1,1029,0,0,1,0,0,0,0,0,1,3,121,457,192,0,0,0,0
86,0,1,0,0,9,132,192,0,1,1,33686018,0,1,0,0,1,0,0,0,0,1,35,64,192,0,1,0,0
119,0,1,0,0,56,447,192,0,1,1,33686018,0,1,0,0,1,0,0,0,0,1,112,438,117,1,0,1,33817601
115,0,1,0,0,98,332,192,0,0,0,0,0,0,0,1,1,0,0,0,0,7,3,261,192,0,0,0,0
113,0,1,0,0,79,457,192,0,1,1,33685504,0,1,0,1,0,1,0,0,0,6,2,393,192,0,0,0,0
129,0,1,0,0,66,272,192,0,0,1,100664320,0,0,0,1,0,0,0,0,1,1,176,248,191,0,0,0,0
134,0,1,0,0,141,354,192,0,0,1,132101,0,1,0,0,0,0,0,0,0,6,70,453,192,0,0,0,0
40,0,1,0,0,3,316,192,0,1,1,33685504,0,1,0,0,0,0,0,0,0,3,3,265,192,0,0,0,0
131,0,1,0,0,80,59,192,0,0,0,0,0,0,1,0,0,0,0,0,1,1,176,88,150,1,0,1,33817088
119,0,1,0,0,81,214,136,1,0,1,100794369,0,1,0,0,0,1,0,0,0,6,74,156,192,0,0,0,0
130,0,1,0,0,125,280,192,0,0,0,0,0,1,0,0,0,0,0,0,0,7,137,190,192,0,0,1,1029
102,0,1,0,0,36,289,160,0,0,0,0,0,0,0,0,0,0,1,0,0,7,121,314,192,0,0,0,0
